left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,Time,speed_left_ankle_x
-376.9443644,3793.738444,-84.89917076,-639.7739941,3871.648841,-99.09219854,-401.5244716,3837.692429,-601.2682623,-624.9831001,3828.288621,-614.109608,-417.6883241,3727.622953,-1019.841984,-557.1839565,3746.044426,-1033.595464,-439.4773786,3746.79109,-1075.928587,-541.127021,3760.187416,-1087.967339,-383.3711968,3579.513045,-1117.355413,-507.8917614,3563.321859,-1131.643717,12.36154949784792,-6.174307704166355
-377.2838756,3795.806557,-86.35787511,-639.8738885,3872.591856,-99.73574558,-401.1613424,3837.067847,-603.0825018,-623.5284486,3825.612578,-613.6619215,-417.9158461,3728.690799,-1020.615357,-557.1244927,3746.361184,-1033.209485,-439.0440056,3746.377282,-1075.781256,-541.1378532,3760.100509,-1087.290728,-383.0010152,3579.566188,-1117.319238,-508.4548791,3564.225571,-1131.805342,12.395982783357244,-6.60761808333418
-377.6934585,3800.494377,-88.36655445,-640.5698112,3875.466504,-100.6995534,-401.2696357,3838.161628,-605.0085198,-621.8239933,3822.425736,-613.6295918,-418.3410909,3730.281412,-1022.165109,-557.0013301,3746.260851,-1032.937958,-438.6715207,3745.948,-1076.214037,-541.257384,3760.23927,-1087.161812,-382.6458621,3579.60676,-1117.524404,-509.0132287,3564.36249,-1131.77456,12.43041606886657,-12.349817733332317
-377.6072341,3805.434815,-90.27722817,-641.4736222,3879.113468,-101.7097467,-401.9797147,3841.479503,-606.8217824,-620.2478052,3818.988205,-614.3483879,-418.7454025,3731.614286,-1023.766071,-557.2125856,3746.684366,-1033.422935,-438.5801494,3745.674612,-1077.086892,-541.7474074,3761.224153,-1088.138019,-382.2795053,3578.996435,-1117.47911,-509.4721635,3563.699748,-1131.591168,12.464849354375897,-11.741882716667261
-376.7325012,3807.311652,-91.56590778,-642.1391576,3881.9256,-102.5219382,-403.0009731,3845.914339,-608.3569108,-618.9106316,3815.272467,-615.0686145,-418.8248526,3731.951172,-1024.577417,-557.8635042,3747.790699,-1034.439514,-438.6461994,3745.228957,-1077.720313,-542.7342674,3762.674337,-1089.520622,-381.9512533,3578.649188,-1117.406445,-509.7681698,3562.775825,-1131.213153,12.499282639885221,-2.307363320832656
-375.2516641,3804.903358,-92.01515521,-642.1344087,3882.561505,-102.8402394,-403.7890898,3849.321504,-609.2722495,-617.7490439,3811.31077,-614.840142,-418.5802871,3731.386642,-1024.48759,-558.7224603,3748.955624,-1035.332767,-438.7709151,3744.470611,-1077.686787,-544.0752516,3763.827074,-1090.365524,-381.6760079,3580.307529,-1118.095289,-509.8424645,3562.203685,-1130.773443,12.533715925394548,7.102589729165506
-373.6992687,3800.311864,-91.83989921,-641.3990278,3881.09942,-102.5807906,-404.1097076,3850.81937,-609.8067658,-616.8427155,3807.766824,-613.8539855,-418.2243178,3730.277543,-1024.089418,-559.3491941,3749.372749,-1035.598821,-438.8261653,3743.183856,-1077.137552,-545.1589108,3763.861548,-1090.138805,-381.3719656,3583.910804,-1119.685924,-509.7183588,3562.184851,-1130.573304,12.568149210903874,10.337941754167241
-372.4829428,3796.384914,-91.48666735,-640.2877426,3878.888411,-102.0374893,-404.237095,3851.498248,-610.7870698,-616.4322211,3805.729461,-613.1755244,-417.8681056,3728.649426,-1023.905354,-559.1924026,3747.995391,-1034.512954,-438.5378328,3741.017848,-1076.432266,-545.1104095,3761.574568,-1088.15582,-381.0133932,3586.99376,-1121.169016,-509.3658127,3561.991639,-1130.268364,12.602582496413198,10.344995975000797
-371.6586237,3794.219581,-91.26899144,-639.3320844,3877.545494,-101.6446132,-404.4397966,3852.265094,-612.3417423,-616.5890009,3805.615137,-613.3183427,-417.4993078,3726.576506,-1023.870551,-557.9207288,3743.814799,-1031.164453,-437.817552,3738.239006,-1075.739956,-543.6206879,3756.195347,-1083.786796,-380.6906276,3587.319841,-1121.436135,-508.4673674,3560.150129,-1128.624131,12.637015781922525,10.710502774999263
-371.130339,3793.366487,-91.2667228,-638.9115972,3877.891797,-101.6163219,-404.5181351,3852.192862,-613.4985234,-616.9504943,3806.323052,-613.7608343,-417.1411666,3724.452552,-1023.541532,-555.9612342,3737.514713,-1025.975451,-437.0155684,3735.752746,-1074.986645,-541.5689735,3749.31396,-1078.06899,-380.4268007,3585.247181,-1120.486626,-506.6771663,3556.033832,-1125.01349,12.67144906743185,10.401017349999679
-370.8310244,3793.105995,-91.42931127,-638.9590504,3879.271958,-101.8088364,-404.1233158,3850.076071,-613.5064177,-616.9769793,3806.118849,-613.8126768,-416.8184327,3722.385676,-1022.598049,-554.3478513,3731.876939,-1021.231685,-436.4945224,3733.807194,-1073.975347,-540.3083631,3744.292978,-1073.623046,-380.1029941,3582.907706,-1119.25346,-504.256516,3551.196112,-1120.728871,12.705882352941176,9.372730345833238
-370.7369493,3793.264801,-91.61048427,-639.092513,3880.334536,-101.9309801,-403.4924003,3847.276855,-612.8413581,-616.628871,3804.8221,-613.4651696,-416.469525,3720.065039,-1021.18836,-553.667961,3729.035747,-1018.86176,-436.1457387,3731.673489,-1072.662511,-540.1835607,3742.558114,-1071.901887,-379.692093,3581.600234,-1118.422357,-502.1138106,3548.0824,-1117.801291,12.740315638450502,10.13286112083432
-370.888095,3794.429996,-91.61096913,-639.1466004,3880.86989,-101.912614,-403.523246,3847.639438,-612.5165964,-616.5569744,3804.331996,-613.3072253,-416.1125476,3717.864195,-1019.940221,-553.4842028,3728.152285,-1018.458661,-435.7172686,3729.486952,-1071.493136,-540.2610415,3742.016608,-1071.763233,-379.4092089,3580.750092,-1117.834979,-500.9596084,3547.364418,-1116.832719,12.774748923959827,10.36721865833217
-371.3255695,3797.119865,-91.37563398,-639.3082928,3882.030578,-102.0096043,-404.7277496,3853.097303,-612.843875,-617.2052287,3805.975947,-613.7997333,-415.9781507,3717.139032,-1019.467955,-553.0523394,3726.925379,-1018.272812,-435.4084871,3729.040222,-1071.144615,-539.6720476,3740.154303,-1071.380889,-379.422562,3579.401801,-1117.095458,-500.5931295,3547.482486,-1116.776808,12.809182209469153,3.903109970833634
-371.8977425,3800.452099,-91.11714569,-639.6267337,3884.298942,-102.5100531,-406.3221106,3860.165828,-613.2204214,-617.9071105,3808.213371,-614.82228,-416.211222,3718.385783,-1019.699361,-552.1867009,3724.411196,-1017.244812,-435.5897029,3731.137557,-1071.659869,-538.6181352,3737.078941,-1070.274544,-379.5450603,3577.663968,-1116.226692,-500.2312438,3546.782995,-1116.423633,12.84361549497848,-6.768779004166711
-372.2833275,3802.447303,-91.09745563,-639.762183,3886.306396,-103.4085513,-407.0257643,3863.398993,-613.0101625,-617.528351,3808.593869,-616.0198662,-416.5531831,3719.97427,-1019.927304,-551.1617781,3721.363074,-1015.522577,-436.0417102,3733.50624,-1072.245926,-537.7661643,3734.459569,-1069.028345,-379.505371,3575.939812,-1115.357257,-499.457872,3545.160728,-1115.41247,12.878048780487804,-9.931120279166752
-372.3189502,3802.150155,-91.3239254,-639.4304826,3886.461413,-104.4083339,-406.6164686,3861.835304,-612.3226148,-615.9980921,3807.302168,-617.3143487,-416.617879,3720.015727,-1019.675941,-550.194603,3718.698167,-1013.791235,-436.1071033,3733.493414,-1072.271368,-537.2431745,3732.980435,-1068.152512,-379.4118081,3573.774086,-1114.25278,-498.6268414,3543.505924,-1114.109833,12.91248206599713,-1.8788767625000746
-372.1539903,3800.670956,-91.61027916,-638.8101872,3884.981457,-105.1852855,-405.9082081,3858.980636,-611.7554573,-614.4919049,3806.778739,-618.7418156,-416.3904659,3718.761102,-1019.195257,-549.3559945,3716.686254,-1012.592362,-435.6003118,3731.707084,-1072.018024,-536.7161813,3732.194411,-1067.765061,-379.578089,3570.679172,-1112.704212,-498.2853392,3542.334762,-1113.010241,12.946915351506455,6.604455445834571
-372.0059018,3799.616614,-91.86776506,-638.2833928,3883.406829,-105.6129843,-405.4089026,3857.201188,-611.5968258,-613.9753864,3808.177415,-620.0387609,-416.1704776,3717.846293,-1018.946654,-548.7393968,3715.314392,-1012.037005,-434.986144,3730.760941,-1072.092876,-536.0920258,3731.917015,-1067.848041,-379.9692709,3567.3813,-1111.058047,-498.4602797,3541.40949,-1112.270292,12.981348637015781,6.388826879165223
-371.8875142,3799.104165,-92.12941609,-637.9612919,3882.548685,-105.7659315,-404.9212289,3855.749996,-611.6018668,-614.2323974,3810.176416,-620.8092453,-416.1170424,3717.901665,-1018.986028,-548.4380093,3714.662888,-1011.973088,-434.6520416,3731.488338,-1072.560954,-535.6292094,3732.382854,-1068.364902,-380.2191384,3565.109626,-1109.883071,-498.7350749,3540.421927,-1111.739038,13.015781922525107,1.551847266667334
-371.6314853,3797.874833,-92.34244786,-637.6625572,3881.82577,-105.7724468,-404.3251961,3853.89939,-611.4474611,-614.5382763,3811.296001,-620.9787631,-416.1260376,3718.238981,-1019.077214,-548.416252,3714.751681,-1012.270322,-434.5364802,3732.584862,-1073.060464,-535.4976363,3733.391444,-1069.157859,-380.17129,3564.117104,-1109.306917,-498.815751,3539.467317,-1111.300266,13.050215208034432,-0.26123560000045287
-371.1360812,3795.168176,-92.38691298,-637.2486061,3880.527437,-105.7164096,-403.8502374,3852.45099,-611.0974546,-614.662751,3811.683641,-620.8387937,-416.1099132,3718.361891,-1019.093235,-548.5037161,3715.257622,-1012.770033,-434.5240607,3733.262547,-1073.427377,-535.5861296,3734.31965,-1069.938957,-380.0290858,3563.78881,-1109.044783,-498.7065785,3538.656453,-1110.962559,13.084648493543758,0.46827945000068216
-370.5469166,3791.922314,-92.27472584,-636.8099161,3878.934766,-105.6273059,-403.5781154,3851.880263,-610.718771,-614.8035224,3812.211642,-620.7713074,-416.1594123,3718.548764,-1019.057938,-548.488106,3715.555561,-1013.11269,-434.761845,3734.310306,-1073.819575,-535.6927356,3734.834373,-1070.463744,-379.9427808,3563.835688,-1108.946423,-498.4564449,3537.739744,-1110.67152,13.119081779053085,-1.4375363624997215
-370.1269447,3789.745286,-92.09692388,-636.5281621,3877.907867,-105.4704269,-403.4002249,3851.780255,-610.4488814,-614.9959887,3813.096162,-621.017676,-416.3616716,3719.019543,-1018.965661,-548.2232641,3715.064052,-1012.868379,-435.3910381,3736.496262,-1074.348909,-535.6607803,3734.843461,-1070.517376,-379.7845473,3564.451569,-1109.119355,-498.0444379,3536.454197,-1110.246731,13.15351506456241,-5.873947170834599
-369.9582508,3789.195994,-91.85604094,-636.4640039,3877.893795,-105.2108053,-403.4761393,3852.609009,-610.3280012,-615.2148938,3814.40858,-621.5760084,-416.5785032,3719.401092,-1018.768267,-547.7146748,3713.577611,-1011.837658,-436.1871889,3739.190209,-1074.851075,-535.3602139,3733.925249,-1069.693752,-379.4170576,3565.389424,-1109.507134,-497.5108215,3534.933562,-1109.530251,13.187948350071736,-6.297151049999232
-369.9193221,3789.804769,-91.60139319,-636.5527895,3878.811651,-104.9678938,-404.101043,3855.619885,-610.3574689,-615.865772,3817.275022,-622.2957271,-416.5250095,3719.235891,-1018.498587,-547.1245624,3711.42865,-1010.241774,-436.6920549,3741.055343,-1075.057929,-534.7720095,3731.717563,-1067.70967,-378.9090495,3565.797933,-1109.748603,-497.0164931,3533.587666,-1108.595019,13.222381635581062,1.5535462041663461
-369.9123353,3791.044221,-91.584656,-636.7337672,3880.456195,-104.9749023,-405.0294533,3860.172818,-610.4953941,-617.4129726,3822.764122,-623.0914084,-416.0453352,3718.405618,-1018.230796,-546.6676917,3709.412258,-1008.710457,-436.6262265,3741.298325,-1074.842674,-534.1119775,3728.892507,-1065.171899,-378.3652761,3565.112885,-1109.579455,-496.7194632,3532.807237,-1107.815247,13.256814921090387,13.930541129167096
-369.8703688,3792.13876,-91.99496149,-636.9212513,3882.28661,-105.3030836,-405.4710683,3863.095912,-610.609785,-619.426293,3829.232932,-623.942487,-415.229167,3716.836309,-1017.893755,-546.4481089,3708.250152,-1007.88027,-436.0263167,3739.759679,-1074.216324,-533.6469001,3726.735494,-1063.319818,-377.7564032,3563.50128,-1109.09258,-496.6295595,3532.741144,-1107.560376,13.291248206599713,23.702884808332673
-369.5836461,3791.687907,-92.65265214,-636.8781183,3883.153208,-105.7668967,-404.9808502,3862.145489,-610.5486452,-620.6940652,3832.708729,-624.6839777,-414.3196485,3714.554123,-1017.34966,-546.3701626,3707.897293,-1007.777814,-435.1243078,3736.794012,-1073.295661,-533.3668725,3725.593746,-1062.620459,-377.0644445,3561.483703,-1108.536517,-496.6164831,3533.125044,-1107.756132,13.325681492109037,26.41393310416724
-368.8262349,3788.849962,-93.17619642,-636.3709734,3882.211462,-106.1368172,-403.9925516,3858.749741,-610.2837094,-620.4952746,3830.945662,-625.0244113,-413.6084848,3712.337749,-1016.758896,-546.2607756,3707.681228,-1007.834568,-434.2722196,3733.72021,-1072.42853,-533.0637228,3724.728803,-1062.352751,-376.4478648,3559.586222,-1108.060499,-496.5839362,3533.484239,-1107.984651,13.360114777618364,20.65337912083418
-367.7141463,3784.66557,-93.3621931,-635.5358454,3880.177128,-106.3280205,-403.2600297,3856.012199,-609.9564338,-619.2862337,3825.854827,-624.8892263,-413.3288377,3711.478259,-1016.607447,-546.1052667,3707.300226,-1007.717624,-433.8261835,3732.344725,-1072.100073,-532.7040818,3723.773788,-1061.887771,-376.0934801,3558.199232,-1107.689698,-496.6002975,3533.662903,-1108.052231,13.39454806312769,8.121417862499175
-366.7209613,3781.360975,-93.29080259,-634.8664751,3878.886632,-106.3975676,-403.0555726,3855.223922,-609.7724054,-618.0752785,3821.310679,-624.5948961,-413.4994131,3712.493316,-1017.1797,-546.0771308,3707.249095,-1007.807545,-433.8965841,3733.290262,-1072.480809,-532.4601253,3723.267543,-1061.554853,-375.9824251,3557.507453,-1107.457285,-496.7811824,3533.923772,-1108.159686,13.428981348637015,-4.953793908334028
-366.2453737,3780.339149,-93.14954992,-634.7166751,3879.395253,-106.4474605,-403.1089519,3855.533283,-609.7982681,-617.5122062,3819.589154,-624.5233942,-413.890133,3714.629823,-1018.178828,-546.286581,3708.00919,-1008.585503,-434.2584174,3735.408321,-1073.20757,-532.4072899,3723.624458,-1061.936648,-375.9570116,3557.613599,-1107.49272,-497.0617803,3534.453066,-1108.478021,13.463414634146341,-11.3471570958321
-366.2535876,3781.136779,-93.03692734,-634.9641457,3881.02102,-106.5220856,-403.105688,3855.963232,-609.8560604,-617.5537225,3820.210555,-624.6877482,-414.2429571,3716.861514,-1019.061949,-546.6216903,3709.319079,-1009.938575,-434.6127072,3737.267881,-1073.789192,-532.4725103,3724.582005,-1063.114878,-375.9713746,3558.521218,-1107.86127,-497.2173471,3535.052561,-1108.872431,13.497847919655667,-10.246599904167073
-366.3527119,3782.131393,-92.90313913,-635.213463,3882.318584,-106.5771571,-402.9951773,3856.377257,-609.7098167,-617.6755293,3821.176661,-624.7278387,-414.5111207,3718.889008,-1019.619363,-546.9454184,3710.682364,-1011.471788,-434.8859228,3738.672533,-1074.120611,-532.674023,3725.912892,-1064.962436,-376.1158859,3559.81204,-1108.336898,-497.1837616,3535.459421,-1109.165684,13.532281205164992,-7.787917883333002
-366.140165,3781.963588,-92.64432173,-635.1835002,3882.523134,-106.5558265,-402.8111693,3856.567371,-609.3285782,-617.3895931,3820.804614,-624.2854843,-414.7411049,3720.654471,-1019.974973,-547.2953796,3712.069983,-1013.102503,-435.1098266,3739.953866,-1074.37046,-533.1168199,3727.751617,-1067.428875,-376.3966914,3560.769107,-1108.591526,-497.2542596,3535.804602,-1109.465452,13.566714490674318,-6.679124474999578
-365.5383161,3780.441898,-92.25568597,-634.8929434,3882.014896,-106.4776336,-402.4042588,3855.483264,-608.8577405,-616.7080982,3818.938807,-623.3429789,-414.7290615,3721.146194,-1020.10891,-547.6913168,3713.438113,-1014.775983,-435.0248929,3740.069209,-1074.433969,-533.6726522,3729.746255,-1070.066464,-376.6470937,3561.110614,-1108.656836,-497.7881424,3536.514031,-1110.026258,13.601147776183643,0.349760408332817
-364.8598285,3778.379784,-91.86321827,-634.5900141,3881.704574,-106.4257213,-401.6243374,3852.40877,-608.4272237,-616.0673745,3816.832103,-622.2673653,-414.1086905,3718.91887,-1019.787058,-547.9240524,3714.145054,-1015.977878,-434.1817893,3737.080039,-1073.921227,-533.9568325,3730.79708,-1071.913001,-376.7197233,3561.232264,-1108.899624,-498.7085457,3537.651602,-1110.801318,13.63558106169297,18.016607791665663
-364.4712149,3776.664354,-91.57433462,-634.489388,3882.031885,-106.4469966,-400.7242289,3848.62085,-608.1435868,-615.7654222,3815.704507,-621.541597,-412.9454667,3714.373977,-1019.053146,-547.8444578,3713.87024,-1016.274822,-432.6493778,3731.228379,-1072.825972,-533.8206054,3730.471439,-1072.451118,-376.6664779,3561.539192,-1109.462036,-499.4707977,3538.61778,-1111.350096,13.670014347202295,33.781957858333435
-364.3955817,3775.609732,-91.37268633,-634.5449041,3882.589197,-106.5046054,-400.213217,3846.474148,-608.1896074,-615.6510896,3815.507793,-621.4136741,-411.8871551,3710.162802,-1018.372698,-547.706293,3713.571875,-1016.106285,-431.2126036,3725.691628,-1071.755285,-533.6238986,3729.935762,-1072.30073,-376.637885,3561.910308,-1110.034711,-499.6709544,3538.887056,-1111.376202,13.70444763271162,30.735132716668378
-364.3839292,3775.223693,-91.23123631,-634.563987,3882.865814,-106.5689009,-400.2521579,3846.687966,-608.7290307,-615.4791566,3815.555024,-621.8176281,-411.4474302,3708.300921,-1018.085052,-547.8446697,3714.28081,-1016.316668,-430.5356015,3723.055982,-1071.239522,-533.7361071,3730.417786,-1072.44507,-376.6569977,3561.971878,-1110.279936,-499.5606272,3538.860088,-1111.209073,13.738880918220946,12.770343970832725
-364.3205534,3775.667382,-91.23002597,-634.5299172,3883.138494,-106.7221069,-400.5391433,3847.809643,-609.6430975,-615.3529557,3816.045834,-622.5687554,-411.4733323,3708.183408,-1018.071995,-548.1148674,3715.355209,-1017.035238,-430.4772691,3722.714666,-1071.198455,-533.9423194,3731.279618,-1073.04308,-376.6249413,3561.626549,-1110.205993,-499.7372007,3539.411388,-1111.44857,13.773314203730273,-0.7522401541665406
-364.341122,3777.061744,-91.45292206,-634.6455913,3884.165034,-107.0829068,-400.8163286,3848.372493,-610.4849327,-615.5391451,3817.846956,-623.4769762,-411.5854154,3708.43205,-1018.1656,-548.0352171,3715.261682,-1017.649124,-430.5218849,3722.857261,-1071.326142,-533.6793731,3730.811516,-1073.474284,-376.5713997,3561.234079,-1110.05179,-500.3860139,3540.66758,-1112.193493,13.807747489239597,-3.2550800291669657
-364.5757218,3779.078164,-91.81533371,-635.0488586,3886.112066,-107.5919704,-401.1227885,3848.314496,-610.8503535,-615.9594546,3820.709993,-624.3004335,-411.7548155,3709.100049,-1018.489359,-547.4385964,3713.795124,-1017.767349,-430.516157,3723.22038,-1071.617213,-532.7846628,3728.652394,-1073.348336,-376.7391265,3561.339652,-1110.015675,-501.0960066,3541.843898,-1112.951711,13.842180774748924,-4.919661237500443
-364.98558,3781.122465,-92.07815133,-635.659177,3888.366571,-107.9729378,-401.5034784,3848.217852,-610.7553934,-616.2106974,3823.070793,-624.8319298,-412.1107421,3710.718966,-1019.118041,-546.6299214,3712.1736,-1017.585418,-430.6312149,3724.468805,-1072.193303,-531.6886904,3726.185021,-1072.918721,-377.2970104,3562.079537,-1110.117718,-501.4236669,3542.289534,-1113.280402,13.876614060258248,-10.336701674999617
-365.4461261,3782.817549,-92.07152613,-636.3163069,3890.379663,-108.0509657,-401.8027546,3848.235531,-610.5299432,-616.0940425,3824.026285,-625.1290866,-412.5423505,3712.720215,-1019.780672,-545.9376888,3711.186537,-1017.357755,-430.8755264,3726.332468,-1072.90731,-530.8569897,3724.62394,-1072.547131,-378.0841527,3562.918559,-1110.203216,-501.3763372,3542.152408,-1113.174561,13.911047345767575,-12.534627283333558
-365.8277499,3784.054165,-91.9023234,-636.8976541,3892.055312,-108.0508688,-401.8831099,3848.156636,-610.4281671,-615.825813,3824.267761,-625.483462,-412.8949063,3714.487887,-1020.279643,-545.4496897,3710.681635,-1017.147754,-431.0685214,3728.070521,-1073.548219,-530.3169386,3723.958144,-1072.327322,-378.7896834,3563.281868,-1110.119995,-501.2959669,3541.963821,-1112.840835,13.9454806312769,-10.238808024999939
-366.0309308,3784.780234,-91.85707979,-637.2883887,3893.219647,-108.3434436,-401.9216533,3848.287095,-610.484003,-615.6793952,3824.619486,-626.03481,-413.2867157,3716.730592,-1020.887364,-545.1405919,3710.615991,-1017.079197,-431.2055336,3729.947549,-1074.293291,-529.7907674,3723.69665,-1072.246419,-379.2933791,3563.251683,-1109.913565,-501.4582328,3541.969859,-1112.414812,13.979913916786225,-11.378797991667026
-366.0766851,3785.029274,-92.05586865,-637.3905722,3893.323707,-108.9036968,-402.40753,3850.118164,-610.6413688,-615.7163451,3825.006566,-626.554749,-413.8694258,3720.152497,-1021.904724,-544.9063346,3711.011554,-1017.193975,-431.4998644,3732.670725,-1075.484936,-529.0679313,3723.299678,-1072.142776,-379.672988,3563.317257,-1109.771217,-501.8350658,3541.989156,-1111.940043,14.014347202295552,-16.922872487499262
-366.1070049,3785.001302,-92.30196492,-637.2084776,3892.01856,-109.3012358,-403.7776693,3855.554691,-610.8335311,-616.0388666,3825.687648,-626.7408357,-414.5197165,3723.879357,-1023.090432,-544.5121604,3711.059007,-1017.116416,-432.057137,3735.925994,-1077.001809,-528.1617453,3722.003861,-1071.596664,-379.9791732,3563.800014,-1109.841718,-502.2022273,3541.827911,-1111.458505,14.048780487804878,-18.885525745833778
-366.2175634,3784.920817,-92.32384005,-636.8785651,3889.790828,-109.2552525,-405.9192524,3864.606129,-610.9501884,-617.0358208,3828.241466,-626.6019853,-415.041017,3726.690563,-1023.970663,-543.8367012,3709.894673,-1016.518398,-432.7002117,3738.902812,-1078.366602,-527.2480056,3719.684838,-1070.526478,-380.2020425,3564.750408,-1110.16626,-502.506113,3541.764103,-1111.118976,14.083213773314203,-15.139435354167022
-366.3860173,3784.945819,-92.07910031,-636.6024925,3887.71511,-108.9398011,-408.0758317,3874.184077,-610.8918177,-618.9824156,3833.845036,-626.4481066,-415.4200572,3728.856346,-1024.541719,-543.1308668,3708.17734,-1015.794228,-433.1110244,3741.862247,-1079.525314,-526.5152426,3717.748113,-1069.676786,-380.4113314,3565.855819,-1110.608839,-503.0257207,3542.36731,-1111.158184,14.117647058823529,-11.007959141665385
-366.5885509,3785.237361,-91.78200722,-636.5184335,3886.544209,-108.7159579,-409.4873859,3880.574943,-610.734954,-621.4570387,3841.138408,-626.5959795,-415.7080793,3731.510428,-1025.241494,-542.7706122,3707.485265,-1015.605488,-433.0913649,3745.774405,-1080.936759,-526.0099783,3717.744383,-1069.737177,-380.7417595,3566.31423,-1110.806714,-504.00263,3543.714511,-1111.642176,14.152080344332854,-8.364641820834613
-366.8287942,3785.804013,-91.66895133,-636.591967,3886.182519,-108.7649862,-410.1238948,3883.162315,-610.7417682,-623.5779227,3847.299852,-627.1185532,-415.8861274,3734.842657,-1026.277854,-542.8123621,3708.246995,-1015.908851,-432.7293951,3750.420453,-1082.698708,-525.6239655,3719.26835,-1070.237303,-381.2083638,3565.542254,-1110.485077,-505.2500441,3545.204634,-1112.332162,14.18651362984218,-5.17081357083359
-367.0379283,3786.254017,-91.76164674,-636.6675304,3886.062182,-109.003621,-410.5219088,3884.330623,-611.0756296,-624.8828853,3851.045851,-627.7863672,-415.9656701,3737.933455,-1027.373151,-542.9949541,3709.40396,-1016.079391,-432.3273185,3754.178452,-1084.196313,-525.2563885,3720.498579,-1070.158366,-381.6285615,3564.251841,-1109.952029,-506.3473048,3546.347829,-1112.954414,14.220946915351506,-2.3100525791663444
-367.1356902,3786.176605,-91.89260601,-636.6711209,3885.864969,-109.2360948,-410.9285726,3885.671093,-611.5511215,-625.604932,3853.166726,-628.2797354,-416.0427006,3740.088387,-1028.214129,-543.1190425,3710.061987,-1015.933761,-432.1533269,3756.038101,-1084.933141,-524.9562093,3720.64694,-1069.466107,-381.7721064,3564.078781,-1109.956036,-507.068473,3547.238014,-1113.458723,14.25538020086083,-2.237094104166101
-367.2043584,3785.793863,-91.93953401,-636.7006627,3885.742352,-109.3543776,-410.9762511,3885.980651,-611.8071855,-626.0095253,3854.235368,-628.5585397,-416.137677,3741.322914,-1028.763171,-543.254983,3710.564085,-1016.076413,-432.2211593,3756.555428,-1085.125127,-524.8713116,3720.704134,-1069.216678,-381.5973188,3565.68206,-1110.801272,-507.4551786,3548.097399,-1113.93593,14.289813486370157,-2.758272950000159
-367.3996263,3785.597616,-91.9366419,-636.8491889,3885.854213,-109.4085733,-410.292231,3883.569682,-611.7293722,-625.9186444,3853.523835,-628.9406347,-416.0838115,3741.516328,-1029.022166,-543.5584682,3711.705772,-1017.087128,-432.2585204,3756.3978,-1085.154347,-525.0438479,3721.731621,-1070.119444,-381.3378944,3567.787374,-1111.867256,-507.6681528,3548.939145,-1114.483262,14.324246771879483,1.5643438958324944
-367.6736064,3785.37575,-91.96394351,-637.0082759,3885.865269,-109.4966841,-409.0874771,3879.042936,-611.5719845,-625.1517951,3850.677639,-629.6687928,-415.7280758,3740.337218,-1028.923983,-544.000629,3713.487677,-1018.729732,-431.9849945,3755.468896,-1085.043382,-525.3196884,3723.484907,-1071.714061,-381.28547,3568.754043,-1112.350485,-507.8772233,3549.809307,-1115.179996,14.358680057388808,10.3311576208344
-367.8025652,3784.480572,-92.02029172,-636.9658428,3885.168966,-109.6113159,-407.9042146,3874.57421,-611.5990369,-624.0528278,3846.956816,-630.5039906,-415.2117478,3738.379462,-1028.617591,-544.4069655,3715.169457,-1020.258854,-431.4988725,3754.00368,-1084.766713,-525.5845571,3725.136465,-1073.189423,-381.435167,3568.668211,-1112.309324,-508.094368,3550.760477,-1115.979577,14.393113342898134,14.99502566666601
-367.7262114,3783.095525,-92.00064582,-636.6907416,3883.727023,-109.6197925,-406.9829595,3871.191967,-611.6901073,-623.1879769,3843.965508,-630.9543617,-414.8597148,3737.064477,-1028.430478,-544.7184633,3716.308346,-1021.29058,-431.2163149,3752.897945,-1084.488073,-526.0026279,3726.518674,-1074.37668,-381.4571948,3569.035737,-1112.536649,-508.0914027,3551.471168,-1116.628272,14.42754662840746,10.22362504166664
-367.6547646,3782.253084,-91.79080878,-636.4020807,3882.360846,-109.423122,-406.1710878,3868.162806,-611.4578801,-622.7345218,3842.095481,-630.851696,-414.7728792,3736.828211,-1028.388484,-545.0392938,3717.136678,-1022.008796,-431.331734,3752.301129,-1084.221043,-526.7720852,3727.957845,-1075.52321,-381.1264988,3570.618498,-1113.43919,-507.6968017,3551.490145,-1116.900327,14.461979913916785,2.521850550000924
-367.8004644,3782.502328,-91.44638538,-636.3230755,3881.866593,-109.1152423,-405.3686798,3864.894035,-610.7755578,-622.4890605,3840.834647,-630.5262272,-414.7276018,3736.522552,-1028.163104,-545.4223002,3717.942633,-1022.659601,-431.5637921,3751.245712,-1083.741067,-527.7097756,3729.394313,-1076.598055,-380.6479198,3572.570962,-1114.538541,-507.1330093,3550.977862,-1116.907342,14.496413199426112,1.3149311583325802
