freq=240.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 539595833, 0, 377.590271, 791.002563, 753.454956, 1, 0, 0, 0, 3.09
M, 539600000, 0, 377.575745, 791.009949, 753.422607, 1, 0, 0, 0, 3.09
M, 539604167, 0, 377.572113, 791.017273, 753.400208, 1, 0, 0, 0, 3.09
M, 539608333, 0, 377.546600, 791.028931, 753.354370, 1, 0, 0, 0, 3.09
M, 539612500, 0, 377.524994, 791.035583, 753.322815, 1, 0, 0, 0, 3.14
M, 539616667, 0, 377.504791, 791.043579, 753.285583, 1, 0, 0, 0, 3.14
M, 539620833, 0, 377.499237, 791.031433, 753.242737, 1, 0, 0, 0, 3.14
M, 539625000, 0, 377.478210, 791.044434, 753.193481, 1, 0, 0, 0, 3.14
M, 539629167, 0, 377.462616, 791.042175, 753.168091, 1, 0, 0, 0, 3.14
M, 539633333, 0, 377.440796, 791.040588, 753.145996, 1, 0, 0, 0, 3.15
M, 539637500, 0, 377.423553, 791.044678, 753.094604, 1, 0, 0, 0, 3.14
M, 539641667, 0, 377.416504, 791.052551, 753.076721, 1, 0, 0, 0, 3.14
M, 539645833, 0, 377.396149, 791.062927, 753.040283, 1, 0, 0, 0, 3.09
M, 539650000, 0, 377.392120, 791.069458, 753.010925, 1, 0, 0, 0, 3.14
M, 539654167, 0, 377.391846, 791.074585, 753.010620, 1, 0, 0, 0, 3.14
M, 539658333, 0, 377.384094, 791.066467, 752.991882, 1, 0, 0, 0, 3.09
M, 539662500, 0, 377.383636, 791.068054, 752.985474, 1, 0, 0, 0, 3.14
M, 539666667, 0, 377.385986, 791.057434, 752.965332, 1, 0, 0, 0, 3.14
M, 539670833, 0, 377.378418, 791.074463, 752.950867, 1, 0, 0, 0, 3.14
M, 539675000, 0, 377.384491, 791.061829, 752.934509, 1, 0, 0, 0, 3.14
M, 539679167, 0, 377.389801, 791.071838, 752.929138, 1, 0, 0, 0, 3.14
M, 539683333, 0, 377.376221, 791.064697, 752.917542, 1, 0, 0, 0, 3.09
M, 539687500, 0, 377.384460, 791.056458, 752.919006, 1, 0, 0, 0, 3.14
M, 539691667, 0, 377.375488, 791.065979, 752.910828, 1, 0, 0, 0, 3.14
M, 539695833, 0, 377.374786, 791.062439, 752.907532, 1, 0, 0, 0, 3.09
M, 539700000, 0, 377.372589, 791.067566, 752.906555, 1, 0, 0, 0, 3.09
M, 539704167, 0, 377.371277, 791.058716, 752.909851, 1, 0, 0, 0, 3.14
M, 539708333, 0, 377.362000, 791.058472, 752.902649, 1, 0, 0, 0, 3.14
M, 539712500, 0, 377.350159, 791.051575, 752.897949, 1, 0, 0, 0, 3.14
M, 539716667, 0, 377.348511, 791.066956, 752.911316, 1, 0, 0, 0, 3.15
M, 539720833, 0, 377.345276, 791.051208, 752.894836, 1, 0, 0, 0, 3.15
M, 539725000, 0, 377.334320, 791.047668, 752.919434, 1, 0, 0, 0, 3.15
M, 539729167, 0, 377.336792, 791.049438, 752.909607, 1, 0, 0, 0, 3.14
M, 539733333, 0, 377.327850, 791.038940, 752.911072, 1, 0, 0, 0, 3.14
M, 539737500, 0, 377.325165, 791.056946, 752.920654, 1, 0, 0, 0, 3.14
M, 539741667, 0, 377.311737, 791.053223, 752.935913, 1, 0, 0, 0, 3.14
M, 539745833, 0, 377.321259, 791.048950, 752.922668, 1, 0, 0, 0, 3.15
M, 539750000, 0, 377.333405, 791.043091, 752.917358, 1, 0, 0, 0, 3.15
M, 539754167, 0, 377.321594, 791.035706, 752.926331, 1, 0, 0, 0, 3.15
M, 539758333, 0, 377.320496, 791.035034, 752.932495, 1, 0, 0, 0, 3.15
M, 539762500, 0, 377.314392, 791.039917, 752.925598, 1, 0, 0, 0, 3.14
M, 539766667, 0, 377.297363, 791.042542, 752.928772, 1, 0, 0, 0, 3.14
M, 539770833, 0, 377.294342, 791.047180, 752.919434, 1, 0, 0, 0, 3.14
M, 539775000, 0, 377.284454, 791.030701, 752.918884, 1, 0, 0, 0, 3.14
M, 539779167, 0, 377.283325, 791.025818, 752.917358, 1, 0, 0, 0, 3.14
M, 539783333, 0, 377.272125, 791.035156, 752.918579, 1, 0, 0, 0, 3.14
M, 539787500, 0, 377.269989, 791.037415, 752.911011, 1, 0, 0, 0, 3.14
M, 539791667, 0, 377.270844, 791.030579, 752.901306, 1, 0, 0, 0, 3.15
M, 539795833, 0, 377.256470, 791.033081, 752.903503, 1, 0, 0, 0, 3.14
M, 539800000, 0, 377.267517, 791.040955, 752.908325, 1, 0, 0, 0, 3.09
M, 539804167, 0, 377.259613, 791.049438, 752.898926, 1, 0, 0, 0, 3.14
M, 539808333, 0, 377.264893, 791.040710, 752.886841, 1, 0, 0, 0, 3.14
M, 539812500, 0, 377.251068, 791.042297, 752.878784, 1, 0, 0, 0, 3.14
M, 539816667, 0, 377.229675, 791.043091, 752.872681, 1, 0, 0, 0, 3.14
M, 539820833, 0, 377.228607, 791.047058, 752.871338, 1, 0, 0, 0, 3.14
M, 539825000, 0, 377.236237, 791.050964, 752.852600, 1, 0, 0, 0, 3.14
M, 539829167, 0, 377.231659, 791.051697, 752.844910, 1, 0, 0, 0, 3.14
M, 539833333, 0, 377.228394, 791.044922, 752.844849, 1, 0, 0, 0, 3.14
M, 539837500, 0, 377.214874, 791.046814, 752.826965, 1, 0, 0, 0, 3.14
M, 539841667, 0, 377.225372, 791.041199, 752.837463, 1, 0, 0, 0, 3.14
M, 539845833, 0, 377.222504, 791.036804, 752.809021, 1, 0, 0, 0, 3.14
M, 539850000, 0, 377.230804, 791.030945, 752.797241, 1, 0, 0, 0, 3.14
M, 539854167, 0, 377.220856, 791.047302, 752.792297, 1, 0, 0, 0, 3.14
M, 539858333, 0, 377.222015, 791.047546, 752.775757, 1, 0, 0, 0, 3.09
M, 539862500, 0, 377.214661, 791.045044, 752.765320, 1, 0, 0, 0, 3.14
M, 539866667, 0, 377.194946, 791.056335, 752.753052, 1, 0, 0, 0, 3.14
M, 539870833, 0, 377.198395, 791.043945, 752.734314, 1, 0, 0, 0, 3.14
M, 539875000, 0, 377.178864, 791.050842, 752.722900, 1, 0, 0, 0, 3.09
M, 539879167, 0, 377.161926, 791.056580, 752.709534, 1, 0, 0, 0, 3.09
M, 539883333, 0, 377.157898, 791.057312, 752.700012, 1, 0, 0, 0, 3.09
M, 539887500, 0, 377.159912, 791.054321, 752.689697, 1, 0, 0, 0, 3.09
M, 539891667, 0, 377.157349, 791.057312, 752.692261, 1, 0, 0, 0, 3.09
M, 539895833, 0, 377.141388, 791.058105, 752.694519, 1, 0, 0, 0, 3.09
M, 539900000, 0, 377.141357, 791.055847, 752.690918, 1, 0, 0, 0, 3.09
M, 539904167, 0, 377.144806, 791.062561, 752.697449, 1, 0, 0, 0, 3.09
M, 539908333, 0, 377.140930, 791.068481, 752.692505, 1, 0, 0, 0, 3.09
M, 539912500, 0, 377.147736, 791.061707, 752.693604, 1, 0, 0, 0, 3.09
M, 539916667, 0, 377.150208, 791.062805, 752.699646, 1, 0, 0, 0, 3.09
M, 539920833, 0, 377.150421, 791.060425, 752.703735, 1, 0, 0, 0, 3.09
M, 539925000, 0, 377.159821, 791.064575, 752.708191, 1, 0, 0, 0, 3.09
M, 539929167, 0, 377.168488, 791.063721, 752.717041, 1, 0, 0, 0, 3.14
M, 539933333, 0, 377.163971, 791.054565, 752.725769, 1, 0, 0, 0, 3.14
M, 539937500, 0, 377.169983, 791.050415, 752.721008, 1, 0, 0, 0, 3.14
M, 539941667, 0, 377.172760, 791.061707, 752.733093, 1, 0, 0, 0, 3.14
M, 539945833, 0, 377.176270, 791.057800, 752.733154, 1, 0, 0, 0, 3.14
M, 539950000, 0, 377.168976, 791.058228, 752.748657, 1, 0, 0, 0, 3.14
M, 539954167, 0, 377.165802, 791.066589, 752.731934, 1, 0, 0, 0, 3.14
M, 539958333, 0, 377.164032, 791.066345, 752.745911, 1, 0, 0, 0, 3.14
M, 539962500, 0, 377.153564, 791.063721, 752.742615, 1, 0, 0, 0, 3.14
M, 539966667, 0, 377.146057, 791.077209, 752.722473, 1, 0, 0, 0, 3.14
M, 539970833, 0, 377.134613, 791.082947, 752.737427, 1, 0, 0, 0, 3.14
M, 539975000, 0, 377.123169, 791.074829, 752.727844, 1, 0, 0, 0, 3.14
M, 539979167, 0, 377.111481, 791.075073, 752.729797, 1, 0, 0, 0, 3.09
M, 539983333, 0, 377.094116, 791.076843, 752.726868, 1, 0, 0, 0, 3.09
M, 539987500, 0, 377.090729, 791.081482, 752.713989, 1, 0, 0, 0, 3.09
M, 539991667, 0, 377.074921, 791.096069, 752.710083, 1, 0, 0, 0, 3.09
M, 539995833, 0, 377.070038, 791.098755, 752.699585, 1, 0, 0, 0, 3.15
M, 540000000, 0, 377.059967, 791.093750, 752.709229, 1, 0, 0, 0, 3.14
M, 540004167, 0, 377.051453, 791.091614, 752.708679, 1, 0, 0, 0, 3.15
M, 540008333, 0, 377.035767, 791.082825, 752.713928, 1, 0, 0, 0, 3.15
M, 540012500, 0, 377.039246, 791.093323, 752.715576, 1, 0, 0, 0, 3.15
M, 540016667, 0, 377.032806, 791.099731, 752.703735, 1, 0, 0, 0, 3.14
M, 540020833, 0, 377.027405, 791.084473, 752.702332, 1, 0, 0, 0, 3.14
M, 540025000, 0, 377.019257, 791.087341, 752.700134, 1, 0, 0, 0, 3.15
M, 540029167, 0, 377.026001, 791.081360, 752.676453, 1, 0, 0, 0, 3.15
M, 540033333, 0, 377.020752, 791.078491, 752.674438, 1, 0, 0, 0, 3.15
M, 540037500, 0, 377.020752, 791.081360, 752.663269, 1, 0, 0, 0, 3.09
M, 540041667, 0, 377.011536, 791.080811, 752.673157, 1, 0, 0, 0, 3.15
M, 540045833, 0, 377.006592, 791.090942, 752.639709, 1, 0, 0, 0, 3.09
M, 540050000, 0, 376.992188, 791.087952, 752.629211, 1, 0, 0, 0, 3.09
M, 540054167, 0, 376.987122, 791.078735, 752.621948, 1, 0, 0, 0, 3.09
M, 540058333, 0, 376.968964, 791.081848, 752.614990, 1, 0, 0, 0, 3.09
M, 540062500, 0, 376.953522, 791.086609, 752.613037, 1, 0, 0, 0, 3.09
M, 540066667, 0, 376.948486, 791.083740, 752.621277, 1, 0, 0, 0, 3.09
M, 540070833, 0, 376.955841, 791.087830, 752.624573, 1, 0, 0, 0, 3.15
M, 540075000, 0, 376.955414, 791.078735, 752.640625, 1, 0, 0, 0, 3.15
M, 540079167, 0, 376.940613, 791.078064, 752.639221, 1, 0, 0, 0, 3.15
M, 540083333, 0, 376.924622, 791.082092, 752.655457, 1, 0, 0, 0, 3.15
M, 540087500, 0, 376.923798, 791.079712, 752.653442, 1, 0, 0, 0, 3.14
M, 540091667, 0, 376.917633, 791.095093, 752.646179, 1, 0, 0, 0, 3.14
M, 540095833, 0, 376.897736, 791.107727, 752.627991, 1, 0, 0, 0, 3.09
M, 540100000, 0, 376.883270, 791.111755, 752.628235, 1, 0, 0, 0, 3.09
M, 540104167, 0, 376.876343, 791.120728, 752.615662, 1, 0, 0, 0, 3.09
M, 540108333, 0, 376.871765, 791.124207, 752.611084, 1, 0, 0, 0, 3.09
M, 540112500, 0, 376.873260, 791.124634, 752.607239, 1, 0, 0, 0, 3.09
M, 540116667, 0, 376.856293, 791.122742, 752.587097, 1, 0, 0, 0, 3.09
M, 540120833, 0, 376.854614, 791.129089, 752.582581, 1, 0, 0, 0, 3.14
M, 540125000, 0, 376.861328, 791.131104, 752.561340, 1, 0, 0, 0, 3.15
M, 540129167, 0, 376.868408, 791.121887, 752.552551, 1, 0, 0, 0, 3.15
M, 540133333, 0, 376.879700, 791.105713, 752.541748, 1, 0, 0, 0, 3.15
M, 540137500, 0, 376.876862, 791.111755, 752.548279, 1, 0, 0, 0, 3.15
M, 540141667, 0, 376.883270, 791.104492, 752.543884, 1, 0, 0, 0, 3.15
M, 540145833, 0, 376.878296, 791.109741, 752.536743, 1, 0, 0, 0, 3.15
M, 540150000, 0, 376.888916, 791.109375, 752.536682, 1, 0, 0, 0, 3.15
M, 540154167, 0, 376.877380, 791.112366, 752.535095, 1, 0, 0, 0, 3.14
M, 540158333, 0, 376.887421, 791.110840, 752.535583, 1, 0, 0, 0, 3.14
M, 540162500, 0, 376.894592, 791.104370, 752.535400, 1, 0, 0, 0, 3.14
M, 540166667, 0, 376.893127, 791.110352, 752.542175, 1, 0, 0, 0, 3.15
M, 540170833, 0, 376.914825, 791.111511, 752.552856, 1, 0, 0, 0, 3.15
M, 540175000, 0, 376.921478, 791.102844, 752.551697, 1, 0, 0, 0, 3.15
M, 540179167, 0, 376.928558, 791.092590, 752.565002, 1, 0, 0, 0, 3.15
M, 540183333, 0, 376.926392, 791.099365, 752.587280, 1, 0, 0, 0, 3.09
M, 540187500, 0, 376.906860, 791.101074, 752.588806, 1, 0, 0, 0, 3.15
M, 540191667, 0, 376.918182, 791.100464, 752.571533, 1, 0, 0, 0, 3.15
M, 540195833, 0, 376.925598, 791.111633, 752.586304, 1, 0, 0, 0, 3.15
M, 540200000, 0, 376.916168, 791.116760, 752.582031, 1, 0, 0, 0, 3.15
M, 540204167, 0, 376.917023, 791.121216, 752.586975, 1, 0, 0, 0, 3.09
M, 540208333, 0, 376.923126, 791.124512, 752.580688, 1, 0, 0, 0, 3.09
M, 540212500, 0, 376.919800, 791.123840, 752.582275, 1, 0, 0, 0, 3.09
M, 540216667, 0, 376.918732, 791.123596, 752.574402, 1, 0, 0, 0, 3.14
M, 540220833, 0, 376.921661, 791.125244, 752.549927, 1, 0, 0, 0, 3.14
M, 540225000, 0, 376.913757, 791.131226, 752.563843, 1, 0, 0, 0, 3.15
M, 540229167, 0, 376.902252, 791.135742, 752.562012, 1, 0, 0, 0, 3.15
M, 540233333, 0, 376.914154, 791.121460, 752.557739, 1, 0, 0, 0, 3.15
M, 540237500, 0, 376.919922, 791.126587, 752.537170, 1, 0, 0, 0, 3.09
M, 540241667, 0, 376.920349, 791.122253, 752.532593, 1, 0, 0, 0, 3.15
M, 540245833, 0, 376.923157, 791.123718, 752.515320, 1, 0, 0, 0, 3.14
M, 540250000, 0, 376.919678, 791.118591, 752.513977, 1, 0, 0, 0, 3.15
M, 540254167, 0, 376.917267, 791.120361, 752.511414, 1, 0, 0, 0, 3.15
M, 540258333, 0, 376.923157, 791.120361, 752.511597, 1, 0, 0, 0, 3.09
M, 540262500, 0, 376.915009, 791.116211, 752.517761, 1, 0, 0, 0, 3.14
M, 540266667, 0, 376.931763, 791.131470, 752.507996, 1, 0, 0, 0, 3.15
M, 540270833, 0, 376.936523, 791.121460, 752.523071, 1, 0, 0, 0, 3.14
M, 540275000, 0, 376.948273, 791.127502, 752.515747, 1, 0, 0, 0, 3.09
M, 540279167, 0, 376.953217, 791.126709, 752.513428, 1, 0, 0, 0, 3.09
M, 540283333, 0, 376.965576, 791.126465, 752.525269, 1, 0, 0, 0, 3.09
M, 540287500, 0, 376.965973, 791.133362, 752.515259, 1, 0, 0, 0, 3.09
M, 540291667, 0, 376.961731, 791.147095, 752.522339, 1, 0, 0, 0, 3.09
M, 540295833, 0, 376.960541, 791.140747, 752.529175, 1, 0, 0, 0, 3.09
M, 540300000, 0, 376.958282, 791.138367, 752.532898, 1, 0, 0, 0, 3.09
M, 540304167, 0, 376.964081, 791.154480, 752.526917, 1, 0, 0, 0, 3.09
M, 540308333, 0, 376.970886, 791.144348, 752.539734, 1, 0, 0, 0, 3.09
M, 540312500, 0, 376.969513, 791.162537, 752.552307, 1, 0, 0, 0, 3.15
M, 540316667, 0, 376.980621, 791.169617, 752.536316, 1, 0, 0, 0, 3.15
M, 540320833, 0, 376.974548, 791.169739, 752.538025, 1, 0, 0, 0, 3.14
M, 540325000, 0, 376.967041, 791.171997, 752.531616, 1, 0, 0, 0, 3.14
M, 540329167, 0, 376.953583, 791.179016, 752.532898, 1, 0, 0, 0, 3.14
M, 540333333, 0, 376.950287, 791.174377, 752.528748, 1, 0, 0, 0, 3.15
M, 540337500, 0, 376.950836, 791.168030, 752.522766, 1, 0, 0, 0, 3.15
M, 540341667, 0, 376.936218, 791.183899, 752.501770, 1, 0, 0, 0, 3.14
M, 540345833, 0, 376.916229, 791.188416, 752.487122, 1, 0, 0, 0, 3.14
M, 540350000, 0, 376.918976, 791.190125, 752.466614, 1, 0, 0, 0, 3.14
M, 540354167, 0, 376.913940, 791.197632, 752.443481, 1, 0, 0, 0, 3.14
M, 540358333, 0, 376.914642, 791.195007, 752.422607, 1, 0, 0, 0, 3.14
M, 540362500, 0, 376.907135, 791.189880, 752.411987, 1, 0, 0, 0, 3.14
M, 540366667, 0, 376.923523, 791.196777, 752.402344, 1, 0, 0, 0, 3.15
M, 540370833, 0, 376.922577, 791.186157, 752.389709, 1, 0, 0, 0, 3.15
M, 540375000, 0, 376.919495, 791.186646, 752.393005, 1, 0, 0, 0, 3.09
M, 540379167, 0, 376.918060, 791.187622, 752.387207, 1, 0, 0, 0, 3.09
M, 540383333, 0, 376.925110, 791.201050, 752.391907, 1, 0, 0, 0, 3.15
M, 540387500, 0, 376.922119, 791.197632, 752.361023, 1, 0, 0, 0, 3.09
M, 540391667, 0, 376.928314, 791.202271, 752.350708, 1, 0, 0, 0, 3.09
M, 540395833, 0, 376.913910, 791.204529, 752.343323, 1, 0, 0, 0, 3.09
M, 540400000, 0, 376.904694, 791.209778, 752.338867, 1, 0, 0, 0, 3.09
M, 540404167, 0, 376.912201, 791.207153, 752.343933, 1, 0, 0, 0, 3.09
M, 540408333, 0, 376.911102, 791.217163, 752.331787, 1, 0, 0, 0, 3.14
M, 540412500, 0, 376.919708, 791.215820, 752.339172, 1, 0, 0, 0, 3.14
M, 540416667, 0, 376.930450, 791.222900, 752.341553, 1, 0, 0, 0, 3.09
M, 540420833, 0, 376.919769, 791.231201, 752.347961, 1, 0, 0, 0, 3.14
M, 540425000, 0, 376.926941, 791.222290, 752.338135, 1, 0, 0, 0, 3.09
M, 540429167, 0, 376.939117, 791.230286, 752.342041, 1, 0, 0, 0, 3.09
M, 540433333, 0, 376.928772, 791.226685, 752.359619, 1, 0, 0, 0, 3.14
M, 540437500, 0, 376.934906, 791.237183, 752.365479, 1, 0, 0, 0, 3.14
M, 540441667, 0, 376.956146, 791.242432, 752.359863, 1, 0, 0, 0, 3.09
M, 540445833, 0, 376.957062, 791.237915, 752.356812, 1, 0, 0, 0, 3.09
M, 540450000, 0, 376.956055, 791.242554, 752.368469, 1, 0, 0, 0, 3.09
M, 540454167, 0, 376.953949, 791.241333, 752.361145, 1, 0, 0, 0, 3.14
M, 540458333, 0, 376.959015, 791.242676, 752.377197, 1, 0, 0, 0, 3.14
M, 540462500, 0, 376.954346, 791.245911, 752.384277, 1, 0, 0, 0, 3.14
M, 540466667, 0, 376.963715, 791.253174, 752.384644, 1, 0, 0, 0, 3.14
M, 540470833, 0, 376.965424, 791.256409, 752.398376, 1, 0, 0, 0, 3.09
M, 540475000, 0, 376.966553, 791.264465, 752.407471, 1, 0, 0, 0, 3.14
M, 540479167, 0, 376.975922, 791.280579, 752.405090, 1, 0, 0, 0, 3.09
M, 540483333, 0, 376.993439, 791.280823, 752.419434, 1, 0, 0, 0, 3.09
M, 540487500, 0, 376.991730, 791.261536, 752.419556, 1, 0, 0, 0, 3.15
M, 540491667, 0, 377.005646, 791.276428, 752.430847, 1, 0, 0, 0, 3.09
M, 540495833, 0, 377.013184, 791.268555, 752.442932, 1, 0, 0, 0, 3.09
M, 540500000, 0, 377.011597, 791.282593, 752.436707, 1, 0, 0, 0, 3.09
M, 540504167, 0, 377.021851, 791.278076, 752.431580, 1, 0, 0, 0, 3.14
M, 540508333, 0, 377.023071, 791.286438, 752.444153, 1, 0, 0, 0, 3.09
M, 540512500, 0, 377.031982, 791.290466, 752.443237, 1, 0, 0, 0, 3.09
M, 540516667, 0, 377.050415, 791.285217, 752.440735, 1, 0, 0, 0, 3.09
M, 540520833, 0, 377.057037, 791.283325, 752.422363, 1, 0, 0, 0, 3.14
M, 540525000, 0, 377.059021, 791.287354, 752.416565, 1, 0, 0, 0, 3.14
M, 540529167, 0, 377.058807, 791.296814, 752.410217, 1, 0, 0, 0, 3.14
M, 540533333, 0, 377.062653, 791.293579, 752.400330, 1, 0, 0, 0, 3.14
M, 540537500, 0, 377.069397, 791.284607, 752.405151, 1, 0, 0, 0, 3.09
M, 540541667, 0, 377.075348, 791.274353, 752.392029, 1, 0, 0, 0, 3.14
M, 540545833, 0, 377.078674, 791.277100, 752.381226, 1, 0, 0, 0, 3.14
M, 540550000, 0, 377.084045, 791.287720, 752.381226, 1, 0, 0, 0, 3.14
M, 540554167, 0, 377.063019, 791.286560, 752.374573, 1, 0, 0, 0, 3.14
M, 540558333, 0, 377.070984, 791.284302, 752.368652, 1, 0, 0, 0, 3.14
M, 540562500, 0, 377.049957, 791.290344, 752.366394, 1, 0, 0, 0, 3.14
M, 540566667, 0, 377.051208, 791.288940, 752.345154, 1, 0, 0, 0, 3.14
M, 540570833, 0, 377.055359, 791.303467, 752.336304, 1, 0, 0, 0, 3.09
M, 540575000, 0, 377.042938, 791.309448, 752.336792, 1, 0, 0, 0, 3.09
M, 540579167, 0, 377.040497, 791.302979, 752.325317, 1, 0, 0, 0, 3.09
M, 540583333, 0, 377.038452, 791.314819, 752.315308, 1, 0, 0, 0, 3.09
M, 540587500, 0, 377.023865, 791.310852, 752.307495, 1, 0, 0, 0, 3.09
M, 540591667, 0, 377.019257, 791.308716, 752.301025, 1, 0, 0, 0, 3.09
M, 540595833, 0, 377.010315, 791.295715, 752.285767, 1, 0, 0, 0, 3.09
M, 540600000, 0, 377.005981, 791.289856, 752.276855, 1, 0, 0, 0, 3.09
M, 540604167, 0, 377.003265, 791.298828, 752.263062, 1, 0, 0, 0, 3.09
M, 540608333, 0, 376.988220, 791.306580, 752.239685, 1, 0, 0, 0, 3.14
M, 540612500, 0, 376.954376, 791.305115, 752.239807, 1, 0, 0, 0, 3.14
M, 540616667, 0, 376.958618, 791.301453, 752.208252, 1, 0, 0, 0, 3.09
M, 540620833, 0, 376.947510, 791.304565, 752.205322, 1, 0, 0, 0, 3.09
M, 540625000, 0, 376.949036, 791.312317, 752.199707, 1, 0, 0, 0, 3.14
M, 540629167, 0, 376.939270, 791.306824, 752.197937, 1, 0, 0, 0, 3.14
M, 540633333, 0, 376.939606, 791.300964, 752.191895, 1, 0, 0, 0, 3.14
M, 540637500, 0, 376.946747, 791.307739, 752.190369, 1, 0, 0, 0, 3.14
M, 540641667, 0, 376.936249, 791.284973, 752.194824, 1, 0, 0, 0, 3.14
M, 540645833, 0, 376.931152, 791.304077, 752.207703, 1, 0, 0, 0, 3.14
M, 540650000, 0, 376.946503, 791.294312, 752.193542, 1, 0, 0, 0, 3.14
M, 540654167, 0, 376.943390, 791.275452, 752.188232, 1, 0, 0, 0, 3.14
M, 540658333, 0, 376.941315, 791.281189, 752.194153, 1, 0, 0, 0, 3.14
M, 540662500, 0, 376.938751, 791.276062, 752.193726, 1, 0, 0, 0, 3.14
M, 540666667, 0, 376.923950, 791.290100, 752.201538, 1, 0, 0, 0, 3.14
M, 540670833, 0, 376.918640, 791.285461, 752.199219, 1, 0, 0, 0, 3.14
M, 540675000, 0, 376.901917, 791.284607, 752.188660, 1, 0, 0, 0, 3.09
M, 540679167, 0, 376.893494, 791.292358, 752.196655, 1, 0, 0, 0, 3.14
M, 540683333, 0, 376.880066, 791.280212, 752.188538, 1, 0, 0, 0, 3.09
M, 540687500, 0, 376.867767, 791.286804, 752.179810, 1, 0, 0, 0, 3.09
M, 540691667, 0, 376.856293, 791.292603, 752.166565, 1, 0, 0, 0, 3.14
M, 540695833, 0, 376.831329, 791.289307, 752.172852, 1, 0, 0, 0, 3.14
M, 540700000, 0, 376.800049, 791.291565, 752.158630, 1, 0, 0, 0, 3.14
M, 540704167, 0, 376.789459, 791.294617, 752.131409, 1, 0, 0, 0, 3.14
M, 540708333, 0, 376.765442, 791.294617, 752.123596, 1, 0, 0, 0, 3.14
M, 540712500, 0, 376.757355, 791.285217, 752.119019, 1, 0, 0, 0, 3.14
M, 540716667, 0, 376.737793, 791.289490, 752.124634, 1, 0, 0, 0, 3.14
M, 540720833, 0, 376.732819, 791.289063, 752.119568, 1, 0, 0, 0, 3.14
M, 540725000, 0, 376.717773, 791.290466, 752.103394, 1, 0, 0, 0, 3.14
M, 540729167, 0, 376.703979, 791.306946, 752.093506, 1, 0, 0, 0, 3.09
M, 540733333, 0, 376.683929, 791.301331, 752.104858, 1, 0, 0, 0, 3.09
M, 540737500, 0, 376.683136, 791.309448, 752.104370, 1, 0, 0, 0, 3.09
M, 540741667, 0, 376.675049, 791.315613, 752.108215, 1, 0, 0, 0, 3.09
M, 540745833, 0, 376.665222, 791.311340, 752.108337, 1, 0, 0, 0, 3.09
M, 540750000, 0, 376.664063, 791.312317, 752.115295, 1, 0, 0, 0, 3.14
M, 540754167, 0, 376.655060, 791.315857, 752.122498, 1, 0, 0, 0, 3.09
M, 540758333, 0, 376.655029, 791.304688, 752.118408, 1, 0, 0, 0, 3.14
M, 540762500, 0, 376.641663, 791.299744, 752.131592, 1, 0, 0, 0, 3.09
M, 540766667, 0, 376.653992, 791.304321, 752.117615, 1, 0, 0, 0, 3.09
M, 540770833, 0, 376.646362, 791.293091, 752.123474, 1, 0, 0, 0, 3.09
M, 540775000, 0, 376.660889, 791.285339, 752.113464, 1, 0, 0, 0, 3.14
M, 540779167, 0, 376.648193, 791.299561, 752.120361, 1, 0, 0, 0, 3.09
M, 540783333, 0, 376.635040, 791.295837, 752.122803, 1, 0, 0, 0, 3.09
M, 540787500, 0, 376.633850, 791.296936, 752.114502, 1, 0, 0, 0, 3.09
M, 540791667, 0, 376.630493, 791.292236, 752.120728, 1, 0, 0, 0, 3.09
M, 540795833, 0, 376.631897, 791.277222, 752.121216, 1, 0, 0, 0, 3.15
M, 540800000, 0, 376.621521, 791.283691, 752.117310, 1, 0, 0, 0, 3.15
M, 540804167, 0, 376.623688, 791.293945, 752.108582, 1, 0, 0, 0, 3.14
M, 540808333, 0, 376.604950, 791.298340, 752.110474, 1, 0, 0, 0, 3.09
M, 540812500, 0, 376.592682, 791.303467, 752.104614, 1, 0, 0, 0, 3.14
M, 540816667, 0, 376.590424, 791.308838, 752.104126, 1, 0, 0, 0, 3.14
M, 540820833, 0, 376.565552, 791.312073, 752.099670, 1, 0, 0, 0, 3.14
M, 540825000, 0, 376.547913, 791.322876, 752.097656, 1, 0, 0, 0, 3.14
M, 540829167, 0, 376.555817, 791.313110, 752.080933, 1, 0, 0, 0, 3.14
M, 540833333, 0, 376.527679, 791.326477, 752.089783, 1, 0, 0, 0, 3.09
M, 540837500, 0, 376.534515, 791.326965, 752.103760, 1, 0, 0, 0, 3.09
M, 540841667, 0, 376.519897, 791.338257, 752.112793, 1, 0, 0, 0, 3.09
M, 540845833, 0, 376.511963, 791.334229, 752.111633, 1, 0, 0, 0, 3.09
M, 540850000, 0, 376.514923, 791.352966, 752.115295, 1, 0, 0, 0, 3.09
M, 540854167, 0, 376.509094, 791.346130, 752.123047, 1, 0, 0, 0, 3.09
M, 540858333, 0, 376.504700, 791.352234, 752.120422, 1, 0, 0, 0, 3.09
M, 540862500, 0, 376.501160, 791.354736, 752.134155, 1, 0, 0, 0, 3.09
M, 540866667, 0, 376.491394, 791.355591, 752.132751, 1, 0, 0, 0, 3.09
M, 540870833, 0, 376.499695, 791.360596, 752.143188, 1, 0, 0, 0, 3.09
M, 540875000, 0, 376.503723, 791.360107, 752.164246, 1, 0, 0, 0, 3.15
M, 540879167, 0, 376.508698, 791.367249, 752.182434, 1, 0, 0, 0, 3.15
